date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2020-01-02,63.55,63.58,62.2,62.38,53.56,2915400,2915400,-1.17,-1.84,62.9275,"January 02, 20",-0.0184
2020-01-03,62.28,62.92,62.28,62.68,53.82,2422522,2422522,0.4,0.64226,62.54,"January 03, 20",0.0064226
2020-01-06,62.76,62.94,62.33,62.59,53.74,2218932,2218932,-0.17,-0.27087,62.655,"January 06, 20",-0.0027087
2020-01-07,62.15,62.52,61.97,62.46,53.63,1861698,1861698,0.31,0.49879,62.275,"January 07, 20",0.0049879
2020-01-08,62.59,62.64,62.12,62.4,53.58,4828900,4828900,-0.19,-0.30356,62.4375,"January 08, 20",-0.0030356
2020-01-09,62.15,62.76,62.11,62.54,53.7,4494800,4494800,0.39,0.62751,62.39,"January 09, 20",0.0062751
2020-01-10,62.55,62.85,62.5,62.64,53.78,5295949,5295949,0.09,0.14388,62.635,"January 10, 20",0.0014388
2020-01-13,62.55,63.55,62.55,63.37,54.41,2737546,2737546,0.82,1.31,63.005,"January 13, 20",0.0131
2020-01-14,63.3,63.62,62.9,63.47,54.5,2444000,2444000,0.17,0.26856,63.3225,"January 14, 20",0.0026856
2020-01-15,63.78,64.6,63.73,64.47,55.36,1949564,1949564,0.69,1.08,64.145,"January 15, 20",0.0108
2020-01-16,64.69,65.11,64.53,65.03,55.84,1919404,1919404,0.34,0.52558,64.84,"January 16, 20",0.0052558
2020-01-17,65.16,65.48,64.75,65.37,56.13,2384308,2384308,0.21,0.32228,65.19,"January 17, 20",0.0032228
2020-01-21,65.38,66.01,65.17,66.0,56.67,4549300,4549300,0.62,0.9483,65.64,"January 21, 20",0.009483
2020-01-22,66.1,66.4,66.02,66.21,56.85,2659219,2659219,0.11,0.16641,66.1825,"January 22, 20",0.0016641
2020-01-23,66.18,66.97,66.12,66.9,57.44,2486900,2486900,0.72,1.09,66.5425,"January 23, 20",0.0109
2020-01-24,66.74,67.48,66.59,67.17,57.67,1851014,1851014,0.43,0.64429,66.995,"January 24, 20",0.0064429
2020-01-27,67.14,67.69,66.65,66.92,57.46,1656126,1656126,-0.22,-0.32767,67.1,"January 27, 20",-0.0032767
2020-01-28,66.94,67.46,66.89,67.22,57.72,2040237,2040237,0.28,0.41829,67.1275,"January 28, 20",0.0041829
2020-01-29,67.17,67.42,66.77,67.42,57.89,2345676,2345676,0.25,0.37219,67.195,"January 29, 20",0.0037219
2020-01-30,67.26,68.86,66.95,68.76,59.04,3486420,3486420,1.5,2.23,67.9575,"January 30, 20",0.0223
2020-01-31,69.01,69.62,68.75,69.19,59.41,5165700,5165700,0.18,0.26083,69.1425,"January 31, 20",0.0026083
2020-02-03,69.65,69.82,69.26,69.45,59.63,3880215,3880215,-0.2,-0.28715,69.545,"February 03, 20",-0.0028715
2020-02-04,69.39,69.77,69.02,69.3,59.5,3705734,3705734,-0.09,-0.1297,69.37,"February 04, 20",-0.001297
2020-02-05,69.81,69.81,68.75,69.3,59.5,3021001,3021001,-0.51,-0.73055,69.4175,"February 05, 20",-0.0073055
2020-02-06,69.13,69.54,69.01,69.3,59.5,4507501,4507501,0.17,0.24591,69.245,"February 06, 20",0.0024591
2020-02-07,69.49,69.54,68.7,68.71,59.0,2316900,2316900,-0.78,-1.12,69.11,"February 07, 20",-0.0112
2020-02-10,68.91,69.12,68.54,69.06,59.3,2306300,2306300,0.15,0.21768,68.9075,"February 10, 20",0.0021768
2020-02-11,69.06,69.23,68.84,68.96,59.21,2176206,2176206,-0.1,-0.1448,69.0225,"February 11, 20",-0.001448
2020-02-12,68.75,69.25,68.55,69.03,59.27,2032500,2032500,0.28,0.40727,68.895,"February 12, 20",0.0040727
2020-02-13,69.08,69.89,68.92,69.82,59.95,2430705,2430705,0.74,1.07,69.4275,"February 13, 20",0.0107
2020-02-14,69.99,70.4,69.77,70.26,60.33,1959554,1959554,0.27,0.38577,70.105,"February 14, 20",0.0038577
2020-02-18,70.63,71.43,70.57,71.16,61.1,3552200,3552200,0.53,0.75039,70.9475,"February 18, 20",0.0075039
2020-02-19,70.94,71.24,70.77,70.79,60.78,2284500,2284500,-0.15,-0.21145,70.935,"February 19, 20",-0.0021145
2020-02-20,70.74,70.99,70.19,70.67,60.68,2243974,2243974,-0.07,-0.09895392,70.6475,"February 20, 20",-0.0009895392
2020-02-21,70.72,71.42,70.44,70.82,60.81,3563601,3563601,0.1,0.1414,70.85,"February 21, 20",0.001414
2020-02-24,71.69,72.14,70.22,70.37,60.42,3531000,3531000,-1.32,-1.84,71.105,"February 24, 20",-0.0184
2020-02-25,70.48,70.65,68.73,68.84,59.11,3581915,3581915,-1.64,-2.33,69.675,"February 25, 20",-0.0233
2020-02-26,69.32,69.49,68.32,68.35,58.69,3060224,3060224,-0.97,-1.4,68.87,"February 26, 20",-0.014
2020-02-27,68.33,68.67,64.81,64.85,55.68,4225443,4225443,-3.48,-5.09,66.665,"February 27, 20",-0.0509
2020-02-28,64.08,64.08,61.25,62.32,53.51,7762127,7762127,-1.76,-2.75,62.9325,"February 28, 20",-0.0275
2020-03-02,62.22,65.99,62.15,65.87,56.56,5117800,5117800,3.65,5.87,64.0575,"March 02, 20",0.0587
2020-03-03,65.42,67.46,65.2,65.71,56.42,5425310,5425310,0.29,0.44329,65.9475,"March 03, 20",0.0044329
2020-03-04,66.53,69.41,66.06,69.2,59.42,3454200,3454200,2.67,4.01,67.8,"March 04, 20",0.0401
2020-03-05,67.84,70.02,67.45,69.25,59.46,5871800,5871800,1.41,2.08,68.64,"March 05, 20",0.0208
2020-03-06,66.51,70.16,66.23,70.15,60.23,6689606,6689606,3.64,5.47,68.2625,"March 06, 20",0.0547
2020-03-09,66.36,69.99,65.3,67.99,58.38,9885410,9885410,1.63,2.46,67.41,"March 09, 20",0.0246
2020-03-10,68.55,70.68,66.1,68.49,58.81,8897486,8897486,-0.06,-0.08752735,68.455,"March 10, 20",-0.0008752735
2020-03-11,67.03,68.23,65.63,66.82,57.37,5927758,5927758,-0.21,-0.31329,66.9275,"March 11, 20",-0.0031329
2020-03-12,63.06,66.98,59.57,61.29,52.97,7310900,7310900,-1.77,-2.81,62.725,"March 12, 20",-0.0281
2020-03-13,63.37,66.85,61.0,66.84,57.76,5724787,5724787,3.47,5.48,64.515,"March 13, 20",0.0548
2020-03-16,60.86,67.0,57.41,58.36,50.43,7884300,7884300,-2.5,-4.11,60.9075,"March 16, 20",-0.0411
2020-03-17,59.74,67.26,59.64,64.93,56.11,8959341,8959341,5.19,8.69,62.8925,"March 17, 20",0.0869
2020-03-18,61.49,64.0,57.67,61.37,53.04,6690300,6690300,-0.12,-0.19515,61.1325,"March 18, 20",-0.0019515
2020-03-19,61.53,62.48,57.24,57.99,50.11,6840674,6840674,-3.54,-5.75,59.81,"March 19, 20",-0.0575
2020-03-20,59.0,59.15,50.03,50.63,43.75,9148900,9148900,-8.37,-14.19,54.7025,"March 20, 20",-0.1419
2020-03-23,50.5,51.0,46.58,50.0,43.21,6062700,6062700,-0.5,-0.9901,49.52,"March 23, 20",-0.009901
2020-03-24,51.28,54.31,50.57,54.05,46.71,5499253,5499253,2.77,5.4,52.5525,"March 24, 20",0.054
2020-03-25,53.34,57.05,52.58,55.55,48.01,5942615,5942615,2.21,4.14,54.63,"March 25, 20",0.0414
2020-03-26,55.94,58.62,54.94,57.91,50.05,5489900,5489900,1.97,3.52,56.8525,"March 26, 20",0.0352
2020-03-27,56.89,60.6,55.99,58.77,50.79,4399100,4399100,1.88,3.3,58.0625,"March 27, 20",0.033
2020-03-30,59.92,63.11,59.03,62.56,54.06,7024900,7024900,2.64,4.41,61.155,"March 30, 20",0.0441
2020-03-31,61.85,62.05,59.81,60.3,52.11,6831878,6831878,-1.55,-2.51,61.0025,"March 31, 20",-0.0251
2020-04-01,58.36,59.09,56.96,58.08,50.19,4086775,4086775,-0.28,-0.47978,58.1225,"April 01, 20",-0.0047978
2020-04-02,57.33,61.1,57.11,60.42,52.21,3525132,3525132,3.09,5.39,58.99,"April 02, 20",0.0539
2020-04-03,59.88,60.42,57.29,57.86,50.0,3450316,3450316,-2.02,-3.37,58.8625,"April 03, 20",-0.0337
2020-04-06,59.34,62.2,58.93,61.15,52.85,4525605,4525605,1.81,3.05,60.405,"April 06, 20",0.0305
2020-04-07,61.11,62.41,58.6,59.23,51.19,3916500,3916500,-1.88,-3.08,60.3375,"April 07, 20",-0.0308
2020-04-08,59.45,63.28,58.88,62.8,54.27,2771295,2771295,3.35,5.63,61.1025,"April 08, 20",0.0563
2020-04-09,62.62,66.64,62.61,66.27,57.27,4319330,4319330,3.65,5.83,64.535,"April 09, 20",0.0583
2020-04-13,65.57,66.17,63.02,63.66,55.01,2401840,2401840,-1.91,-2.91,64.605,"April 13, 20",-0.0291
2020-04-14,64.91,66.38,64.72,66.25,57.25,3067400,3067400,1.34,2.06,65.565,"April 14, 20",0.0206
2020-04-15,65.59,65.96,63.9,64.3,55.57,2524715,2524715,-1.29,-1.97,64.9375,"April 15, 20",-0.0197
2020-04-16,64.02,65.54,63.94,65.25,56.39,3074881,3074881,1.23,1.92,64.6875,"April 16, 20",0.0192
2020-04-17,66.77,67.43,65.4,67.15,58.03,2550600,2550600,0.38,0.56912,66.6875,"April 17, 20",0.0056912
2020-04-20,67.23,67.44,64.31,64.35,55.61,3454304,3454304,-2.88,-4.28,65.8325,"April 20, 20",-0.0428
2020-04-21,63.31,64.32,62.77,63.41,54.8,4284700,4284700,0.1,0.15795,63.4525,"April 21, 20",0.0015795
2020-04-22,64.37,65.9,64.08,65.32,56.45,2515600,2515600,0.95,1.48,64.9175,"April 22, 20",0.0148
2020-04-23,64.89,65.43,63.4,64.38,55.64,3083737,3083737,-0.51,-0.78595,64.525,"April 23, 20",-0.0078595
2020-04-24,63.31,64.65,63.31,64.57,55.8,2868837,2868837,1.26,1.99,63.96,"April 24, 20",0.0199
2020-04-27,64.79,65.67,64.77,65.47,56.58,2752039,2752039,0.68,1.05,65.175,"April 27, 20",0.0105
2020-04-28,66.01,66.87,65.44,66.17,57.18,3176300,3176300,0.16,0.24239,66.1225,"April 28, 20",0.0024239
2020-04-29,67.08,67.08,64.69,65.08,56.24,3760247,3760247,-2.0,-2.98,65.9825,"April 29, 20",-0.0298
2020-04-30,65.17,65.67,63.24,63.56,54.93,3659697,3659697,-1.61,-2.47,64.41,"April 30, 20",-0.0247
2020-05-01,63.18,63.18,61.54,62.18,53.74,3324211,3324211,-1.0,-1.58,62.52,"May 01, 20",-0.0158
2020-05-04,62.4,62.79,61.66,62.39,53.92,2682300,2682300,-0.01,-0.01602564,62.31,"May 04, 20",-0.0001602564
2020-05-05,62.4,63.92,62.4,63.28,54.68,3186084,3186084,0.875,1.41,63.0,"May 05, 20",0.0141
2020-05-06,63.32,63.9,60.94,61.22,52.91,7734579,7734579,-2.1,-3.32,62.345,"May 06, 20",-0.0332
2020-05-07,62.88,63.54,59.81,59.96,51.82,3252909,3252909,-2.92,-4.64,61.5475,"May 07, 20",-0.0464
2020-05-08,60.73,60.97,59.88,60.31,52.12,2529000,2529000,-0.42,-0.69159,60.4725,"May 08, 20",-0.0069159
