date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2020-01-02,116.48,116.84,115.47,116.83,111.01,1722533,1722533,0.35,0.30048,116.405,"January 02, 20",0.0030048
2020-01-03,115.43,117.0,115.2,116.86,111.04,1486507,1486507,1.43,1.24,116.1225,"January 03, 20",0.0124
2020-01-06,116.25,117.48,115.64,117.43,111.58,1573600,1573600,1.18,1.02,116.7,"January 06, 20",0.0102
2020-01-07,117.01,118.88,116.54,118.8,112.89,1962432,1962432,1.79,1.53,117.8075,"January 07, 20",0.0153
2020-01-08,119.11,120.09,118.95,119.15,113.22,1565200,1565200,0.04,0.0335824,119.325,"January 08, 20",0.000335824
2020-01-09,120.67,122.62,119.54,122.13,116.05,2185800,2185800,1.46,1.21,121.24,"January 09, 20",0.0121
2020-01-10,122.1,122.38,120.5,120.72,114.71,1271757,1271757,-1.38,-1.13,121.425,"January 10, 20",-0.0113
2020-01-13,120.68,120.78,119.24,119.97,114.0,1392134,1392134,-0.71,-0.58833,120.1675,"January 13, 20",-0.0058833
2020-01-14,120.04,120.13,118.81,118.96,113.04,1828055,1828055,-1.08,-0.8997,119.485,"January 14, 20",-0.008997
2020-01-15,118.51,119.37,117.45,117.77,111.91,1409128,1409128,-0.74,-0.62442,118.275,"January 15, 20",-0.0062442
2020-01-16,118.39,118.92,117.45,118.05,112.17,1853700,1853700,-0.34,-0.28719,118.2025,"January 16, 20",-0.0028719
2020-01-17,118.21,118.72,117.45,117.68,111.82,2094840,2094840,-0.53,-0.44835,118.015,"January 17, 20",-0.0044835
2020-01-21,117.25,118.22,117.17,117.8,111.94,1853300,1853300,0.55,0.46908,117.61,"January 21, 20",0.0046908
2020-01-22,118.13,118.5,117.4,117.41,111.57,1770607,1770607,-0.72,-0.6095,117.86,"January 22, 20",-0.006095
2020-01-23,117.34,118.62,116.04,118.21,112.33,1989100,1989100,0.87,0.74144,117.5525,"January 23, 20",0.0074144
2020-01-24,118.02,118.4,115.27,115.76,110.0,1548109,1548109,-2.26,-1.91,116.8625,"January 24, 20",-0.0191
2020-01-27,114.07,115.5,113.5,114.85,109.13,2678141,2678141,0.78,0.68379,114.48,"January 27, 20",0.0068379
2020-01-28,115.11,115.47,114.36,114.48,108.78,1558417,1558417,-0.63,-0.5473,114.855,"January 28, 20",-0.005473
2020-01-29,114.73,115.42,113.96,114.27,108.58,1365941,1365941,-0.46,-0.40094,114.595,"January 29, 20",-0.0040094
2020-01-30,113.48,114.66,113.06,114.18,108.5,1627100,1627100,0.7,0.61685,113.845,"January 30, 20",0.0061685
2020-01-31,113.84,114.04,111.48,112.19,106.61,5115003,5115003,-1.65,-1.45,112.8875,"January 31, 20",-0.0145
2020-02-03,112.56,114.72,112.54,113.83,108.16,1662700,1662700,1.27,1.13,113.4125,"February 03, 20",0.0113
2020-02-04,115.78,116.8,115.25,116.35,110.56,1510200,1510200,0.57,0.49231,116.045,"February 04, 20",0.0049231
2020-02-05,117.07,119.08,117.07,118.74,112.83,1715700,1715700,1.67,1.43,117.99,"February 05, 20",0.0143
2020-02-06,119.34,119.65,118.14,118.19,112.31,1267000,1267000,-1.15,-0.96363,118.83,"February 06, 20",-0.0096363
2020-02-07,118.02,118.03,116.54,117.43,111.58,1059037,1059037,-0.59,-0.49992,117.505,"February 07, 20",-0.0049992
2020-02-10,116.89,118.4,116.71,118.26,112.37,1373643,1373643,1.37,1.17,117.565,"February 10, 20",0.0117
2020-02-11,119.04,119.93,118.67,119.7,113.74,1260900,1260900,0.66,0.55444,119.335,"February 11, 20",0.0055444
2020-02-12,120.48,120.6,119.67,120.06,114.08,1388800,1388800,-0.42,-0.34861,120.2025,"February 12, 20",-0.0034861
2020-02-13,119.76,120.75,119.48,120.6,114.6,1290300,1290300,0.84,0.7014,120.1475,"February 13, 20",0.007014
2020-02-14,120.91,121.97,120.68,121.78,115.72,1307722,1307722,0.87,0.71954,121.335,"February 14, 20",0.0071954
2020-02-18,121.58,123.01,121.02,122.49,116.39,1497200,1497200,0.91,0.74848,122.025,"February 18, 20",0.0074848
2020-02-19,122.96,123.63,122.57,122.94,116.82,1061200,1061200,-0.02,-0.01626545,123.025,"February 19, 20",-0.0001626545
2020-02-20,122.84,124.16,121.94,123.81,117.65,1065417,1065417,0.97,0.78965,123.1875,"February 20, 20",0.0078965
2020-02-21,123.26,123.87,122.12,123.24,117.11,1316430,1316430,-0.02,-0.01622586,123.1225,"February 21, 20",-0.0001622586
2020-02-24,122.0,123.18,121.05,121.62,115.57,1816419,1816419,-0.38,-0.31148,121.9625,"February 24, 20",-0.0031148
2020-02-25,121.99,122.21,116.56,116.75,110.94,2295761,2295761,-5.24,-4.3,119.3775,"February 25, 20",-0.043
2020-02-26,118.4,121.41,117.96,119.2,113.27,2432274,2432274,0.8,0.67568,119.2425,"February 26, 20",0.0067568
2020-02-27,117.8,119.02,111.85,111.94,106.37,2738935,2738935,-5.86,-4.97,115.1525,"February 27, 20",-0.0497
2020-02-28,108.62,110.65,106.76,108.78,103.36,4152000,4152000,0.16,0.1473,108.7025,"February 28, 20",0.001473
2020-03-02,109.22,112.0,105.95,111.98,106.41,3138100,3138100,2.76,2.53,109.7875,"March 02, 20",0.0253
2020-03-03,111.0,114.31,107.59,109.22,103.78,3487332,3487332,-1.78,-1.6,110.53,"March 03, 20",-0.016
2020-03-04,109.38,110.5,105.81,109.56,104.11,4938746,4938746,0.18,0.16456,108.8125,"March 04, 20",0.0016456
2020-03-05,106.34,107.16,100.7,101.69,96.63,3136919,3136919,-4.65,-4.37,103.9725,"March 05, 20",-0.0437
2020-03-06,97.59,103.42,97.34,102.51,97.41,3940181,3940181,4.92,5.04,100.215,"March 06, 20",0.0504
2020-03-09,96.99,97.82,94.41,94.81,90.09,4067500,4067500,-2.18,-2.25,96.0075,"March 09, 20",-0.0225
2020-03-10,97.16,101.92,95.78,101.85,96.78,3921200,3921200,4.69,4.83,99.1775,"March 10, 20",0.0483
2020-03-11,99.42,100.97,97.83,98.56,93.65,3731523,3731523,-0.86,-0.86502,99.195,"March 11, 20",-0.0086502
2020-03-12,92.67,96.46,91.03,91.35,86.8,5273933,5273933,-1.32,-1.42,92.8775,"March 12, 20",-0.0142
2020-03-13,95.63,97.13,87.48,92.83,88.21,4298400,4298400,-2.8,-2.93,93.2675,"March 13, 20",-0.0293
2020-03-16,84.34,84.34,73.19,73.93,70.47,4883700,4883700,-10.41,-12.34,78.95,"March 16, 20",-0.1234
2020-03-17,74.43,74.67,67.69,69.56,66.3,7862800,7862800,-4.87,-6.54,71.5875,"March 17, 20",-0.0654
