date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2020-01-02,220.24,220.6541,216.95,219.45,219.449997,1303850,1334300,-0.79,-0.3587,219.1,"January 02, 20",-0.003587
2020-01-03,216.16,219.8865,214.55,217.98,217.979996,943577,943400,1.82,0.84197,218.09,"January 03, 20",0.0084197
2020-01-06,217.73,224.35,216.91,224.03,224.029999,1436623,1436600,6.3,2.89,222.74,"January 06, 20",0.0289
2020-01-07,224.26,225.92,222.14,223.79,223.789993,1028630,1027700,-0.47,-0.20958,224.01,"January 07, 20",-0.0020958
2020-01-08,225.89,232.7,224.91,231.09,231.089996,1802743,1802600,5.2,2.3,230.4,"January 08, 20",0.023
2020-01-09,233.08,233.255,227.27,230.26,230.259995,1435381,1435400,-2.82,-1.21,229.5,"January 09, 20",-0.0121
2020-01-10,231.69,231.69,228.07,228.95,228.949997,1017426,1017300,-2.74,-1.18,229.07,"January 10, 20",-0.0118
2020-01-13,229.38,230.0,224.56,226.49,226.49,1031533,1031500,-2.89,-1.26,226.86,"January 13, 20",-0.0126
2020-01-14,226.44,229.8,225.53,229.75,229.75,1042036,1042000,3.31,1.46,228.38,"January 14, 20",0.0146
2020-01-15,229.88,234.33,228.78,234.15,234.149994,1741525,1741500,4.27,1.86,233.23,"January 15, 20",0.0186
2020-01-16,234.27,235.78,233.27,235.5,235.5,2124025,2124000,1.23,0.52504,234.76,"January 16, 20",0.0052504
2020-01-17,236.51,236.51,232.82,235.83,235.83,1599342,1599300,-0.68,-0.28751,234.87,"January 17, 20",-0.0028751
2020-01-21,235.84,237.2,233.13,233.99,233.99,1399779,1399800,-1.85,-0.78443,234.46,"January 21, 20",-0.0078443
2020-01-22,234.94,237.47,234.4,234.61,234.61,1133969,1134000,-0.33,-0.14046,235.52,"January 22, 20",-0.0014046
2020-01-23,235.0,235.63,231.38,233.91,233.91,977959,978000,-1.09,-0.46383,234.29,"January 23, 20",-0.0046383
2020-01-24,234.07,235.18,228.415,229.06,229.059998,904271,904300,-5.01,-2.14,230.52,"January 24, 20",-0.0214
2020-01-27,226.51,228.79,226.07,227.37,227.369995,802283,802000,0.86,0.37967,227.58,"January 27, 20",0.0037967
2020-01-28,228.53,232.295,227.57,231.97,231.97,861813,861800,3.44,1.51,231.12,"January 28, 20",0.0151
2020-01-29,231.72,233.5929,230.57,232.41,232.41,893569,893500,0.69,0.29777,232.29,"January 29, 20",0.0029777
2020-01-30,230.84,231.7499,228.6795,230.31,230.309998,1169453,1169500,-0.53,-0.2296,230.6,"January 30, 20",-0.002296
2020-01-31,238.65,239.4,223.01,227.05,227.05,3373655,3373500,-11.6,-4.86,228.36,"January 31, 20",-0.0486
2020-02-03,230.76,233.7789,225.01,230.51,230.509995,1988059,1988000,-0.25,-0.10834,231.0,"February 03, 20",-0.0010834
2020-02-04,233.35,241.23,233.29,239.66,239.66,1485889,1485900,6.31,2.7,238.86,"February 04, 20",0.027
