date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2020-01-02,107.94,108.35,106.76,107.34,104.71,1901000,1901000,-0.6,-0.55586,107.5975,"January 02, 20",-0.0055586
2020-01-03,105.58,107.75,105.12,107.2,104.58,1840440,1840440,1.62,1.53,106.4125,"January 03, 20",0.0153
2020-01-06,106.95,109.31,106.63,108.78,106.12,2934200,2934200,1.83,1.71,107.9175,"January 06, 20",0.0171
2020-01-07,109.0,109.25,107.73,108.39,105.74,1694875,1694875,-0.61,-0.55963,108.5925,"January 07, 20",-0.0055963
2020-01-08,108.18,110.0,107.78,109.49,106.81,2651600,2651600,1.31,1.21,108.8625,"January 08, 20",0.0121
2020-01-09,110.0,110.34,108.27,109.36,106.69,1818631,1818631,-0.64,-0.58182,109.4925,"January 09, 20",-0.0058182
2020-01-10,109.2,109.27,108.2,108.59,105.93,1756079,1756079,-0.61,-0.55861,108.815,"January 10, 20",-0.0055861
2020-01-13,109.05,110.07,108.62,109.82,107.13,1858712,1858712,0.77,0.7061,109.39,"January 13, 20",0.007061
2020-01-14,109.66,110.17,108.71,109.58,106.9,1723409,1723409,-0.08,-0.07295276,109.53,"January 14, 20",-0.0007295276
2020-01-15,109.79,110.45,109.14,109.61,106.93,1479100,1479100,-0.18,-0.16395,109.7475,"January 15, 20",-0.0016395
2020-01-16,110.0,111.29,109.95,111.26,108.54,2108561,2108561,1.26,1.15,110.625,"January 16, 20",0.0115
2020-01-17,112.37,112.99,111.55,112.93,110.17,3053300,3053300,0.56,0.49835,112.46,"January 17, 20",0.0049835
2020-01-21,112.55,112.97,111.77,112.41,109.66,2165000,2165000,-0.14,-0.12439,112.425,"January 21, 20",-0.0012439
2020-01-22,112.77,114.04,112.68,113.09,110.32,2423116,2423116,0.32,0.28376,113.145,"January 22, 20",0.0028376
2020-01-23,112.92,113.73,112.0,113.48,110.7,1564900,1564900,0.56,0.49593,113.0325,"January 23, 20",0.0049593
