date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2020-01-02,85.5,85.63,84.71,85.11,73.25,1307000,1307000,-0.39,-0.45614,85.2375,"January 02, 20",-0.0045614
2020-01-03,84.71,85.04,84.4,84.82,73.0,964700,964700,0.11,0.12985,84.7425,"January 03, 20",0.0012985
2020-01-06,84.48,84.85,84.37,84.81,72.99,1196725,1196725,0.33,0.39062,84.6275,"January 06, 20",0.0039062
2020-01-07,84.49,84.62,84.11,84.34,72.59,1362956,1362956,-0.15,-0.17754,84.39,"January 07, 20",-0.0017754
2020-01-08,84.43,85.49,84.28,85.17,73.3,1500533,1500533,0.74,0.87647,84.8425,"January 08, 20",0.0087647
2020-01-09,85.39,86.2,85.2,85.75,73.8,1245634,1245634,0.355,0.4216,85.635,"January 09, 20",0.004216
2020-01-10,86.19,86.3,85.17,85.27,73.39,1048500,1048500,-0.92,-1.07,85.7325,"January 10, 20",-0.0107
2020-01-13,85.61,86.37,85.51,86.26,74.24,1183200,1183200,0.65,0.75926,85.9375,"January 13, 20",0.0075926
2020-01-14,86.72,87.46,86.21,86.62,74.55,1518429,1518429,-0.1,-0.11531,86.7525,"January 14, 20",-0.0011531
2020-01-15,86.79,87.83,86.79,87.37,75.2,2091036,2091036,0.58,0.66828,87.195,"January 15, 20",0.0066828
2020-01-16,88.09,88.23,87.41,87.97,75.71,1478200,1478200,-0.12,-0.13622,87.925,"January 16, 20",-0.0013622
2020-01-17,88.2,88.28,87.88,88.24,75.94,1585600,1585600,0.04,0.04535147,88.15,"January 17, 20",0.0004535147
2020-01-21,88.01,88.92,87.98,88.65,76.3,1796400,1796400,0.64,0.72719,88.39,"January 21, 20",0.0072719
2020-01-22,89.21,89.95,88.94,89.6,77.12,1381400,1381400,0.39,0.43717,89.425,"January 22, 20",0.0043717
2020-01-23,89.68,89.78,89.07,89.65,77.16,1259300,1259300,-0.03,-0.03345227,89.545,"January 23, 20",-0.0003345227
2020-01-24,89.95,89.96,88.52,88.91,76.52,1005132,1005132,-1.04,-1.16,89.335,"January 24, 20",-0.0116
2020-01-27,88.02,88.57,87.59,87.71,75.49,1512435,1512435,-0.31,-0.35219,87.9725,"January 27, 20",-0.0035219
2020-01-28,87.77,89.06,87.77,88.66,76.31,1057300,1057300,0.89,1.01,88.315,"January 28, 20",0.0101
2020-01-29,88.96,88.96,87.31,87.4,75.22,1416483,1416483,-1.56,-1.75,88.1575,"January 29, 20",-0.0175
2020-01-30,86.72,88.04,86.38,87.96,75.7,1368600,1368600,1.24,1.43,87.275,"January 30, 20",0.0143
