date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2020-01-02,177.5,180.8,177.14,180.79,162.15,2857534,2857534,3.29,1.85,179.0575,"January 02, 20",0.0185
2020-01-03,178.34,179.83,177.41,178.86,160.42,2805282,2805282,0.52,0.29158,178.61,"January 03, 20",0.0029158
2020-01-06,177.84,178.38,176.93,177.51,159.21,3278035,3278035,-0.33,-0.18556,177.665,"January 06, 20",-0.0018556
2020-01-07,177.37,178.07,175.59,177.61,159.3,3003313,3003313,0.24,0.13531,177.16,"January 07, 20",0.0013531
2020-01-08,177.67,179.1,176.73,177.76,159.44,2545596,2545596,0.09,0.05065571,177.815,"January 08, 20",0.0005065571
2020-01-09,178.7,179.43,178.06,179.07,160.61,1789500,1789500,0.37,0.20705,178.815,"January 09, 20",0.0020705
2020-01-10,179.9,179.9,178.14,178.68,160.26,1671700,1671700,-1.22,-0.67815,179.155,"January 10, 20",-0.0067815
2020-01-13,179.25,181.34,178.69,181.27,162.59,2261900,2261900,2.02,1.13,180.1375,"January 13, 20",0.0113
2020-01-14,180.49,181.22,179.51,180.45,161.85,2191200,2191200,-0.04,-0.02216189,180.4175,"January 14, 20",-0.0002216189
2020-01-15,181.29,182.44,179.85,180.73,162.1,2600804,2600804,-0.56,-0.3089,181.0775,"January 15, 20",-0.003089
2020-01-16,181.5,182.49,180.79,182.26,163.47,2215400,2215400,0.76,0.41873,181.76,"January 16, 20",0.0041873
2020-01-17,182.86,184.06,182.53,183.23,164.34,2608185,2608185,0.37,0.20234,183.17,"January 17, 20",0.0020234
2020-01-21,183.04,183.3,180.47,180.93,162.28,2188600,2188600,-2.11,-1.15,181.935,"January 21, 20",-0.0115
2020-01-22,181.56,181.88,179.81,180.05,161.49,1881700,1881700,-1.51,-0.83168,180.825,"January 22, 20",-0.0083168
2020-01-23,179.81,180.54,179.03,179.58,161.07,2434051,2434051,-0.23,-0.12791,179.74,"January 23, 20",-0.0012791
2020-01-24,179.92,180.26,176.49,177.13,158.87,2737000,2737000,-2.79,-1.55,178.45,"January 24, 20",-0.0155
2020-01-27,174.27,175.34,173.47,173.54,155.65,2491530,2491530,-0.73,-0.41889,174.155,"January 27, 20",-0.0041889
2020-01-28,174.12,176.75,173.24,175.46,157.37,2178600,2178600,1.34,0.76958,174.8925,"January 28, 20",0.0076958
2020-01-29,177.0,177.74,175.63,175.67,157.56,2199419,2199419,-1.33,-0.75141,176.51,"January 29, 20",-0.0075141
2020-01-30,173.8,178.77,173.8,178.34,159.96,3076114,3076114,4.54,2.61,176.1775,"January 30, 20",0.0261
2020-01-31,177.91,177.91,171.34,173.22,155.37,5500076,5500076,-4.69,-2.64,175.095,"January 31, 20",-0.0264
2020-02-03,174.46,175.62,170.67,171.32,153.66,3542932,3542932,-3.14,-1.8,173.0175,"February 03, 20",-0.018
2020-02-04,174.08,176.06,174.0,175.21,157.15,2992500,2992500,1.13,0.64913,174.8375,"February 04, 20",0.0064913
2020-02-05,176.91,177.63,175.4,176.9,158.67,2818117,2818117,-0.01,-0.00565259,176.71,"February 05, 20",-5.65259e-05
2020-02-06,178.0,178.0,176.16,176.35,158.17,2427522,2427522,-1.65,-0.92697,177.1275,"February 06, 20",-0.0092697
2020-02-07,175.85,176.72,174.7,175.28,157.21,3254641,3254641,-0.57,-0.32414,175.6375,"February 07, 20",-0.0032414
2020-02-10,174.92,177.12,174.11,176.95,158.71,2399768,2399768,2.03,1.16,175.775,"February 10, 20",0.0116
2020-02-11,178.25,179.94,177.2,179.15,160.68,2948548,2948548,0.9,0.50491,178.635,"February 11, 20",0.0050491
2020-02-12,179.48,181.64,179.05,181.18,162.5,2950847,2950847,1.7,0.94718,180.3375,"February 12, 20",0.0094718
2020-02-13,180.33,180.95,178.69,180.12,161.55,1985746,1985746,-0.21,-0.11645,180.0225,"February 13, 20",-0.0011645
2020-02-14,180.51,181.86,179.98,180.81,162.17,2489020,2489020,0.3,0.1662,180.79,"February 14, 20",0.001662
