date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2020-01-02,184.21,187.89,181.88,187.83,187.83,1515128,1515000,3.62,1.97,186.52,"January 02, 20",0.0197
2020-01-03,184.49,186.41,183.78,184.95,184.949997,737862,737900,0.46,0.24934,185.38,"January 03, 20",0.0024934
2020-01-06,183.78,187.25,183.16,187.12,187.119995,1021917,1021900,3.34,1.82,186.53,"January 06, 20",0.0182
2020-01-07,186.13,188.17,185.1,187.5,187.5,897889,897200,1.37,0.73604,187.21,"January 07, 20",0.0073604
2020-01-08,188.22,190.5,187.03,189.95,189.949997,1314830,1314800,1.73,0.91914,189.31,"January 08, 20",0.0091914
2020-01-09,191.71,192.7,190.68,191.94,191.94,1164494,1164500,0.23,0.11997,191.79,"January 09, 20",0.0011997
2020-01-10,193.16,193.42,191.835,192.36,192.36,708850,708900,-0.8,-0.41416,192.48,"January 10, 20",-0.0041416
2020-01-13,190.0,193.37,190.0,192.45,192.449997,1454238,1454200,2.45,1.29,192.42,"January 13, 20",0.0129
2020-01-14,192.25,193.13,190.63,191.11,191.11,1146466,1146500,-1.14,-0.59298,191.68,"January 14, 20",-0.0059298
2020-01-15,190.94,192.17,190.01,190.79,190.789993,1444325,1444000,-0.15,-0.07855871,191.09,"January 15, 20",-0.0007855871
2020-01-16,192.51,193.12,191.5,192.5,192.5,2196018,2195900,-0.01,-0.00519454,192.21,"January 16, 20",-5.19454e-05
2020-01-17,192.38,194.24,191.31,193.35,193.35,2384909,2384900,0.97,0.50421,193.32,"January 17, 20",0.0050421
2020-01-21,194.01,197.5497,193.695,195.84,195.839996,1455400,1455400,1.83,0.94325,195.81,"January 21, 20",0.0094325
2020-01-22,197.47,198.72,194.6199,194.73,194.729996,1068602,1068600,-2.74,-1.39,196.1,"January 22, 20",-0.0139
2020-01-23,195.39,198.91,193.76,198.6,198.6,1687276,1687300,3.21,1.64,197.3,"January 23, 20",0.0164
2020-01-24,199.43,200.9,197.91,199.19,199.19,2437185,2437200,-0.24,-0.12034,199.36,"January 24, 20",-0.0012034
2020-01-27,195.77,197.15,192.96,195.87,195.869995,1837765,1837800,0.1,0.05108035,195.73,"January 27, 20",0.0005108035
2020-01-28,196.26,200.43,195.675,200.03,200.029999,1270143,1270100,3.77,1.92,199.18,"January 28, 20",0.0192
2020-01-29,200.92,201.57,198.86,199.74,199.74,838460,838200,-1.18,-0.5873,200.27,"January 29, 20",-0.005873
2020-01-30,198.42,200.84,196.98,198.99,198.99,1521004,1520900,0.57,0.28727,198.78,"January 30, 20",0.0028727
2020-01-31,198.77,199.32,193.31,196.85,196.85,1616556,1616600,-1.92,-0.96594,196.09,"January 31, 20",-0.0096594
2020-02-03,197.86,199.94,197.7788,199.26,199.259995,888698,888300,1.4,0.70757,199.15,"February 03, 20",0.0070757
2020-02-04,202.0,204.19,200.51,203.94,203.94,1093377,1093300,1.94,0.9604,203.11,"February 04, 20",0.009604
2020-02-05,206.72,207.19,200.79,202.08,202.08,1366488,1366500,-4.64,-2.24,202.63,"February 05, 20",-0.0224
2020-02-06,203.62,206.92,202.46,206.0,206.0,1326371,1326000,2.38,1.17,205.76,"February 06, 20",0.0117
2020-02-07,205.58,210.13,204.64,207.01,207.009995,1410217,1410200,1.43,0.69559,207.92,"February 07, 20",0.0069559
2020-02-10,207.24,207.76,205.34,206.1,206.1,1556983,1557000,-1.14,-0.55009,206.29,"February 10, 20",-0.0055009
2020-02-11,207.35,207.99,204.52,205.8,205.8,1289730,1289700,-1.55,-0.74753,205.95,"February 11, 20",-0.0074753
2020-02-12,206.76,207.72,205.45,207.11,207.11,1177216,1177200,0.35,0.16928,206.95,"February 12, 20",0.0016928
2020-02-13,206.34,208.47,206.34,207.51,207.509995,897453,897500,1.17,0.56703,207.73,"February 13, 20",0.0056703
2020-02-14,208.09,209.2,207.24,208.95,208.949997,996939,996900,0.86,0.41328,208.52,"February 14, 20",0.0041328
2020-02-18,209.47,209.82,206.9,207.06,207.059998,1342962,1342500,-2.41,-1.15,207.85,"February 18, 20",-0.0115
2020-02-19,209.33,211.175,208.64,210.76,210.759995,1569936,1569900,1.43,0.68313,210.37,"February 19, 20",0.0068313
