date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2020-01-02,180.78,182.7,180.02,182.57,170.99,1056900,1056900,1.79,0.99015,181.5175,"January 02, 20",0.0099015
2020-01-03,179.33,181.17,177.86,179.08,167.72,833408,833408,-0.25,-0.13941,179.36,"January 03, 20",-0.0013941
2020-01-06,176.32,177.56,174.09,175.05,163.95,1266800,1266800,-1.27,-0.72028,175.755,"January 06, 20",-0.0072028
2020-01-07,176.14,177.77,174.3,176.44,165.25,1140522,1140522,0.3,0.17032,176.1625,"January 07, 20",0.0017032
2020-01-08,176.5,178.66,175.52,176.67,165.46,883500,883500,0.17,0.09631728,176.8375,"January 08, 20",0.0009631728
2020-01-09,178.41,179.42,174.95,175.49,164.36,916900,916900,-2.92,-1.64,177.0675,"January 09, 20",-0.0164
2020-01-10,176.41,177.43,171.95,173.01,162.03,883844,883844,-3.4,-1.93,174.7,"January 10, 20",-0.0193
2020-01-13,173.97,175.11,173.36,175.1,163.99,662421,662421,1.13,0.64954,174.385,"January 13, 20",0.0064954
2020-01-14,175.91,178.22,174.07,177.48,166.22,1279640,1279640,1.57,0.8925,176.42,"January 14, 20",0.008925
2020-01-15,177.09,178.7,175.85,177.92,166.63,922813,922813,0.83,0.46869,177.39,"January 15, 20",0.0046869
2020-01-16,179.5,181.83,179.01,180.91,169.43,1197268,1197268,1.41,0.78552,180.3125,"January 16, 20",0.0078552
2020-01-17,180.87,180.9,177.36,178.73,167.39,1604769,1604769,-2.14,-1.18,179.465,"January 17, 20",-0.0118
2020-01-21,177.65,180.89,177.57,178.81,167.47,1571400,1571400,1.16,0.65297,178.73,"January 21, 20",0.0065297
2020-01-22,180.0,182.78,179.87,180.13,168.7,1084723,1084723,0.13,0.07222222,180.695,"January 22, 20",0.0007222222
2020-01-23,179.82,182.66,179.12,182.55,170.97,1056900,1056900,2.73,1.52,181.0375,"January 23, 20",0.0152
2020-01-24,183.88,184.5,178.43,179.4,168.02,961020,961020,-4.48,-2.44,181.5525,"January 24, 20",-0.0244
2020-01-27,174.77,175.23,169.85,170.31,159.51,1581385,1581385,-4.46,-2.55,172.54,"January 27, 20",-0.0255
2020-01-28,172.2,176.33,171.7,175.93,164.77,938118,938118,3.73,2.17,174.04,"January 28, 20",0.0217
2020-01-29,176.35,176.94,171.66,171.72,160.83,1029384,1029384,-4.63,-2.63,174.1675,"January 29, 20",-0.0263
2020-01-30,173.5,175.37,169.57,172.92,161.95,1448000,1448000,-0.58,-0.33429,172.84,"January 30, 20",-0.0033429
2020-01-31,171.38,172.75,165.25,165.74,155.23,1505971,1505971,-5.64,-3.29,168.78,"January 31, 20",-0.0329
2020-02-03,167.27,170.65,167.01,169.93,159.15,1181617,1181617,2.66,1.59,168.715,"February 03, 20",0.0159
2020-02-04,174.33,178.8,173.84,178.8,167.46,1735912,1735912,4.47,2.56,176.4425,"February 04, 20",0.0256
2020-02-05,176.06,177.79,168.8,171.28,160.41,3113142,3113142,-4.78,-2.71,173.4825,"February 05, 20",-0.0271
2020-02-06,171.43,173.39,170.15,171.74,160.85,1370335,1370335,0.31,0.18083,171.6775,"February 06, 20",0.0018083
2020-02-07,170.71,171.27,164.76,165.1,154.63,1492800,1492800,-5.61,-3.29,167.96,"February 07, 20",-0.0329
2020-02-10,164.1,169.01,164.08,168.92,158.2,1680342,1680342,4.82,2.94,166.5275,"February 10, 20",0.0294
2020-02-11,169.21,173.53,168.33,173.04,162.06,1269000,1269000,3.83,2.26,171.0275,"February 11, 20",0.0226
2020-02-12,174.0,176.46,173.85,175.97,164.81,958016,958016,1.97,1.13,175.07,"February 12, 20",0.0113
2020-02-13,175.68,180.08,174.91,178.72,167.38,1158098,1158098,3.04,1.73,177.3475,"February 13, 20",0.0173
2020-02-14,179.12,179.76,174.89,176.28,165.1,864866,864866,-2.84,-1.59,177.5125,"February 14, 20",-0.0159
2020-02-18,167.0,172.0,166.67,169.23,158.49,1778465,1778465,2.23,1.34,168.725,"February 18, 20",0.0134
2020-02-19,172.21,174.82,171.0,172.98,162.01,1069300,1069300,0.77,0.44713,172.7525,"February 19, 20",0.0044713
2020-02-20,171.74,172.42,165.67,167.3,157.46,1664537,1664537,-4.44,-2.59,169.2825,"February 20, 20",-0.0259
2020-02-21,165.67,166.25,160.81,161.12,151.64,1909900,1909900,-4.55,-2.75,163.4625,"February 21, 20",-0.0275
2020-02-24,154.75,156.86,152.9,153.73,144.69,2649605,2649605,-1.02,-0.65913,154.56,"February 24, 20",-0.0065913
2020-02-25,155.28,155.99,147.07,147.41,138.74,2046900,2046900,-7.87,-5.07,151.4375,"February 25, 20",-0.0507
2020-02-26,149.0,150.65,146.22,147.27,138.61,1879530,1879530,-1.73,-1.16,148.285,"February 26, 20",-0.0116
2020-02-27,142.81,148.38,142.27,147.99,139.29,3589700,3589700,5.18,3.63,145.3625,"February 27, 20",0.0363
2020-02-28,142.09,153.93,142.09,153.71,144.67,3695232,3695232,11.62,8.18,147.955,"February 28, 20",0.0818
2020-03-02,154.5,159.0,151.71,158.74,149.4,2706741,2706741,4.24,2.74,155.9875,"March 02, 20",0.0274
2020-03-03,156.81,159.29,152.38,153.81,144.76,2397553,2397553,-3.0,-1.91,155.5725,"March 03, 20",-0.0191
