date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2020-01-02,71.3,71.9,71.0,71.3,62.26,1598440,1598440,0.0,0.0,71.375,"January 02, 20",0.0
2020-01-03,70.5,71.4,70.1,70.9,61.91,2458217,2458217,0.4,0.56738,70.725,"January 03, 20",0.0056738
2020-01-06,70.5,71.4,70.35,71.2,62.17,1895860,1895860,0.7,0.99291,70.8625,"January 06, 20",0.0099291
2020-01-07,70.8,71.55,70.5,70.7,61.73,2060040,2060040,-0.1,-0.14124,70.8875,"January 07, 20",-0.0014124
2020-01-08,70.6,71.2,70.2,70.6,61.64,2077373,2077373,0.0,0.0,70.65,"January 08, 20",0.0
2020-01-09,70.6,71.35,70.3,70.5,61.56,1716829,1716829,-0.1,-0.14164,70.6875,"January 09, 20",-0.0014164
2020-01-10,70.6,70.6,69.8,70.0,61.12,1739362,1739362,-0.6,-0.84986,70.25,"January 10, 20",-0.0084986
2020-01-13,70.0,70.5,69.6,70.5,61.56,1584547,1584547,0.5,0.71429,70.15,"January 13, 20",0.0071429
2020-01-14,70.2,71.4,69.8,71.1,62.08,2075209,2075209,0.9,1.28,70.625,"January 14, 20",0.0128
2020-01-15,71.2,72.0,71.0,71.7,62.6,2094675,2094675,0.5,0.70225,71.475,"January 15, 20",0.0070225
2020-01-16,71.9,72.1,71.4,72.0,62.87,1355740,1355740,0.1,0.13908,71.85,"January 16, 20",0.0013908
2020-01-17,72.1,72.3,71.6,71.7,62.6,1409081,1409081,-0.4,-0.55479,71.925,"January 17, 20",-0.0055479
2020-01-21,71.5,71.8,71.2,71.5,62.43,1290910,1290910,0.0,0.0,71.5,"January 21, 20",0.0
2020-01-22,71.6,72.1,71.2,72.0,62.87,2899563,2899563,0.4,0.55866,71.725,"January 22, 20",0.0055866
2020-01-23,71.7,71.8,70.8,71.6,62.52,1826430,1826430,-0.1,-0.13947,71.475,"January 23, 20",-0.0013947
2020-01-24,71.5,71.8,70.5,71.1,62.08,1814159,1814159,-0.4,-0.55944,71.225,"January 24, 20",-0.0055944
2020-01-27,70.6,71.4,70.2,71.15,62.12,1884504,1884504,0.55,0.77904,70.8375,"January 27, 20",0.0077904
2020-01-28,71.3,71.6,71.0,71.3,62.26,1948441,1948441,0.0,0.0,71.3,"January 28, 20",0.0
2020-01-29,71.2,71.3,70.5,70.8,61.82,1591225,1591225,-0.4,-0.5618,70.95,"January 29, 20",-0.005618
2020-01-30,70.5,71.9,70.2,71.9,62.78,2190780,2190780,1.4,1.99,71.125,"January 30, 20",0.0199
2020-01-31,71.6,72.2,70.5,70.7,61.73,1843546,1843546,-0.9,-1.26,71.25,"January 31, 20",-0.0126
2020-02-03,71.0,72.0,70.8,71.7,62.6,2325035,2325035,0.7,0.98592,71.375,"February 03, 20",0.0098592
2020-02-04,72.2,73.0,71.4,72.1,62.95,2075104,2075104,-0.1,-0.1385,72.175,"February 04, 20",-0.001385
2020-02-05,72.5,72.9,71.7,71.7,62.6,1904510,1904510,-0.8,-1.1,72.2,"February 05, 20",-0.011
2020-02-06,71.8,72.5,71.65,71.9,62.78,1338980,1338980,0.1,0.13928,71.9625,"February 06, 20",0.0013928
2020-02-07,71.4,71.6,70.9,71.1,62.08,1538503,1538503,-0.3,-0.42017,71.25,"February 07, 20",-0.0042017
2020-02-10,71.3,72.0,71.19,72.0,62.87,1425310,1425310,0.7,0.98177,71.6225,"February 10, 20",0.0098177
2020-02-11,72.0,72.2,71.6,71.6,62.63,1660450,1660450,-0.4,-0.55556,71.85,"February 11, 20",-0.0055556
2020-02-12,71.7,72.3,71.7,72.1,63.07,1461336,1461336,0.4,0.55788,71.95,"February 12, 20",0.0055788
2020-02-13,72.1,72.45,72.0,72.3,63.25,1057020,1057020,0.2,0.27739,72.2125,"February 13, 20",0.0027739
2020-02-14,72.3,72.5,72.0,72.1,63.07,1227143,1227143,-0.2,-0.27663,72.225,"February 14, 20",-0.0027663
2020-02-18,71.9,72.4,71.8,72.4,63.33,1362792,1362792,0.5,0.69541,72.125,"February 18, 20",0.0069541
2020-02-19,72.2,73.1,72.1,72.5,63.42,2038560,2038560,0.3,0.41551,72.475,"February 19, 20",0.0041551
2020-02-20,72.8,74.0,72.5,73.4,64.21,1758854,1758854,0.6,0.82418,73.175,"February 20, 20",0.0082418
2020-02-21,73.3,73.4,72.3,72.4,63.33,1689161,1689161,-0.9,-1.23,72.85,"February 21, 20",-0.0123
2020-02-24,71.6,72.2,70.4,70.4,61.58,3140910,3140910,-1.2,-1.68,71.15,"February 24, 20",-0.0168
2020-02-25,70.8,71.1,69.5,69.8,61.06,3629310,3629310,-1.0,-1.41,70.3,"February 25, 20",-0.0141
2020-02-26,70.0,70.4,67.8,67.9,59.4,4039091,4039091,-2.1,-3.0,69.025,"February 26, 20",-0.03
2020-02-27,67.0,67.5,64.5,64.6,56.51,5469620,5469620,-2.4,-3.58,65.9,"February 27, 20",-0.0358
2020-02-28,63.0,64.3,62.0,63.4,55.46,5531395,5531395,0.4,0.63492,63.175,"February 28, 20",0.0063492
2020-03-02,62.8,65.5,62.55,65.5,57.3,3793870,3793870,2.7,4.3,64.0875,"March 02, 20",0.043
2020-03-03,64.8,66.95,64.15,64.8,56.68,3768001,3768001,0.0,0.0,65.175,"March 03, 20",0.0
2020-03-04,65.7,66.6,65.6,66.5,58.17,2291133,2291133,0.8,1.22,66.1,"March 04, 20",0.0122
2020-03-05,64.8,66.8,64.6,66.4,58.08,3821972,3821972,1.6,2.47,65.65,"March 05, 20",0.0247
2020-03-06,63.6,65.5,63.3,64.4,56.33,3396174,3396174,0.8,1.26,64.2,"March 06, 20",0.0126
2020-03-09,61.55,62.65,59.7,60.4,52.84,4116180,4116180,-1.15,-1.87,61.075,"March 09, 20",-0.0187
2020-03-10,61.6,63.4,59.6,63.3,55.37,4111693,4111693,1.7,2.76,61.975,"March 10, 20",0.0276
2020-03-11,61.2,62.6,59.6,60.5,52.92,3645875,3645875,-0.7,-1.14,60.975,"March 11, 20",-0.0114
2020-03-12,56.6,59.5,52.8,55.6,48.64,4021000,4021000,-1.0,-1.77,56.125,"March 12, 20",-0.0177
2020-03-13,57.8,59.0,54.4,59.0,51.61,4106080,4106080,1.2,2.08,57.55,"March 13, 20",0.0208
2020-03-16,52.4,57.3,49.8,50.8,44.44,4707701,4707701,-1.6,-3.05,52.575,"March 16, 20",-0.0305
2020-03-17,51.5,54.8,48.9,54.3,47.5,4469164,4469164,2.8,5.44,52.375,"March 17, 20",0.0544
