date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2020-01-02,286.44,288.63,286.15,288.62,262.52,3871798,3871798,2.18,0.76107,287.46,"January 02, 20",0.0076107
2020-01-03,285.34,287.11,285.18,286.32,260.42,3296709,3296709,0.98,0.34345,285.9875,"January 03, 20",0.0034345
2020-01-06,284.29,287.03,284.16,286.98,261.02,1648682,1648682,2.69,0.94622,285.615,"January 06, 20",0.0094622
2020-01-07,286.3,286.79,285.58,285.74,259.9,1526173,1526173,-0.56,-0.1956,286.1025,"January 07, 20",-0.001956
2020-01-08,285.32,288.67,285.08,287.4,261.41,3138656,3138656,2.08,0.72901,286.6175,"January 08, 20",0.0072901
2020-01-09,288.95,289.84,288.43,289.56,263.37,1790626,1790626,0.61,0.21111,289.195,"January 09, 20",0.0021111
2020-01-10,289.96,290.04,287.84,288.24,262.17,2989819,2989819,-1.72,-0.59319,289.02,"January 10, 20",-0.0059319
2020-01-13,288.79,289.08,288.14,289.02,262.88,1471574,1471574,0.23,0.07964265,288.7575,"January 13, 20",0.0007964265
2020-01-14,288.87,290.49,288.72,289.22,263.06,2202118,2202118,0.35,0.12116,289.325,"January 14, 20",0.0012116
2020-01-15,289.01,291.24,288.95,290.35,264.09,2195108,2195108,1.34,0.46365,289.8875,"January 15, 20",0.0046365
2020-01-16,291.63,292.97,291.47,292.93,266.44,2522044,2522044,1.3,0.44577,292.25,"January 16, 20",0.0044577
2020-01-17,293.52,293.61,292.79,293.27,266.87,2147400,2147400,-0.25,-0.08517307,293.2975,"January 17, 20",-0.0008517307
2020-01-21,292.44,293.28,291.37,291.83,265.56,4476910,4476910,-0.61,-0.20859,292.23,"January 21, 20",-0.0020859
2020-01-22,292.5,293.07,291.58,291.81,265.54,2077014,2077014,-0.69,-0.2359,292.24,"January 22, 20",-0.002359
2020-01-23,290.75,291.86,289.6,291.54,265.3,1872600,1872600,0.79,0.27171,290.9375,"January 23, 20",0.0027171
2020-01-24,292.54,292.77,288.34,289.8,263.71,3612534,3612534,-2.74,-0.93662,290.8625,"January 24, 20",-0.0093662
2020-01-27,284.85,286.65,283.86,285.36,259.67,4129100,4129100,0.51,0.17904,285.18,"January 27, 20",0.0017904
2020-01-28,286.22,288.19,285.75,287.29,261.43,2999200,2999200,1.07,0.37384,286.8625,"January 28, 20",0.0037384
2020-01-29,288.99,289.28,287.21,287.29,261.43,2137029,2137029,-1.7,-0.58826,288.1925,"January 29, 20",-0.0058826
2020-01-30,285.67,288.77,284.85,288.54,262.57,3433200,3433200,2.87,1.0,286.9575,"January 30, 20",0.01
2020-01-31,286.96,287.23,281.61,282.42,257.0,4885760,4885760,-4.54,-1.58,284.555,"January 31, 20",-0.0158
2020-02-03,283.69,286.26,283.5,283.98,258.42,3169335,3169335,0.29,0.10222,284.3575,"February 03, 20",0.0010222
2020-02-04,287.68,289.0,287.42,288.04,262.11,3004116,3004116,0.36,0.12514,288.035,"February 04, 20",0.0012514
2020-02-05,290.76,293.04,289.95,292.86,266.5,3305903,3305903,2.1,0.72225,291.6525,"February 05, 20",0.0072225
2020-02-06,294.02,294.14,292.45,293.74,267.3,2857207,2857207,-0.28,-0.09523162,293.5875,"February 06, 20",-0.0009523162
2020-02-07,292.76,292.81,290.66,291.19,264.98,3839300,3839300,-1.57,-0.53628,291.855,"February 07, 20",-0.0053628
2020-02-10,290.2,292.96,290.16,292.95,266.58,2877700,2877700,2.75,0.94762,291.5675,"February 10, 20",0.0094762
2020-02-11,294.35,294.42,292.28,292.94,266.57,1994500,1994500,-1.41,-0.47902,293.4975,"February 11, 20",-0.0047902
2020-02-12,294.63,295.87,294.53,295.72,269.1,2804400,2804400,1.09,0.36996,295.1875,"February 12, 20",0.0036996
2020-02-13,294.39,295.84,293.92,294.82,268.28,2638000,2638000,0.43,0.14606,294.7425,"February 13, 20",0.0014606
2020-02-14,294.97,295.13,293.4,294.54,268.03,1861714,1861714,-0.43,-0.14578,294.51,"February 14, 20",-0.0014578
2020-02-18,293.15,293.88,291.76,292.95,266.58,2414999,2414999,-0.2,-0.06822446,292.935,"February 18, 20",-0.0006822446
2020-02-19,293.77,294.72,293.39,294.1,267.63,1474400,1474400,0.33,0.11233,293.995,"February 19, 20",0.0011233
2020-02-20,293.56,294.29,290.17,292.78,266.43,3493900,3493900,-0.78,-0.2657,292.7,"February 20, 20",-0.002657
2020-02-21,290.8,291.05,288.75,289.74,264.39,3272935,3272935,-1.06,-0.36451,290.085,"February 21, 20",-0.0036451
2020-02-24,280.33,282.78,278.97,279.56,255.1,6595237,6595237,-0.77,-0.27468,280.41,"February 24, 20",-0.0027468
